url,score
https://bleacherreport.com/articles/10096518-eagles-jason-kelce-to-feature-in-people-magazines-2023-sexiest-man-alive-edition,1.0
https://bleacherreport.com/articles/10095493-nhl-style-rankings-bs-canadiens-continue-rivalry-off-ice-a-legend-goes-shirtless,0.3333333333333333
https://www.breitbart.com/entertainment/2023/11/08/taylor-swift-promoted-left-wing-voter-registration-organization-while-remaining-silent-on-hamas-massacre-of-israelis/,-0.5
https://www.breitbart.com/sports/2023/11/04/travis-kelce-said-looking-breeder-just-before-dating-taylor-swift/,-0.3333333333333333
https://www.breitbart.com/entertainment/2023/11/07/taylor-swift-calls-on-fans-to-hit-the-polls-ahead-of-major-elections-in-several-states/,-1.0
https://www.businessinsider.com/news-today-october-30-baby-boomer-investing-strategy-2023-10,1.0
https://markets.businessinsider.com/news/stocks/mark-zuckerberg-facebook-meta-stock-metaverse-losses-big-tech-investments-2023-10,0.0
https://www.businessinsider.com/news-today-october-27-goldman-sachs-partners-leaving-david-solomon-2023-9,0.0
https://www.businessinsider.com/etsy-financial-freedom-digital-goods-entrepreneur-2023-11,0.0
https://www.businessinsider.com/extortion-blackmail-plot-against-amc-ceo-adam-aron-2023-10,1.0
https://www.businessinsider.com/ai-artificial-intelligence-new-luxury-item-will-be-humans-2023-10,-0.5
https://www.businessinsider.com/overemployed-workers-secret-two-multiple-jobs-salaries-tech-tips-2023-11,-1.0
https://www.businessinsider.com/taylor-swift-eras-tour-box-office-records-beyonce-barbie-oppenheimer-2023-10,1.0
https://www.businessinsider.com/grimes-taylor-swift-presidential-candidate-could-unite-country-2023-10,1.0
https://www.businessinsider.com/taylor-swift-travis-kelce-kansas-city-missouri-business-economy-booming-2023-10,1.0
https://www.businessinsider.com/taylor-swift-beyonce-wont-prop-up-us-economy-much-longer-2023-11,1.0
https://www.businessinsider.com/taylor-swift-reaches-billionaire-status-amid-monumental-eras-tour-bloomberg-2023-10,0.5
https://www.businessinsider.com/far-right-blaming-taylor-swift-gop-election-losses-2023-11,-0.5
https://www.businessinsider.com/news-today-october-17-tech-jobs-workers-unhappy-2023-9,1.0
https://www.businessinsider.com/species-name-celebrity-awareness-regret-taxonomy-2023-11,0.0
https://www.buzzfeed.com/samanthawieder/problem-solving-so-good-mastermind-an,0.5
https://www.buzzfeed.com/samanthawieder/holiday-wish-list-ideas-now,1.0
https://www.buzzfeed.com/mychalthompson/kelly-clarkson-taylor-swift-travis-kelce-response-reactions,0.0
https://www.buzzfeed.com/mychalthompson/travis-kelce-taylor-swift-love-question-reactions,0.6666666666666666
https://www.buzzfeed.com/kristenharris1/taylor-swift-eras-tour-outfits-facts,1.0
https://www.buzzfeed.com/jenae_sitzes/incredible-products-taylor-swift-travis-kelce,1.0
https://www.buzzfeed.com/mjs538/taylor-swift-girls-night,-0.6666666666666666
https://www.buzzfeed.com/hbraga/black-clothing-shoes,1.0
https://www.buzzfeed.com/jessicahall2/products-revolutionize-beauty-routine,0.0
https://www.buzzfeed.com/jessicahall2/beauty-products-so-good-they-seem-magical,0.0
https://www.buzzfeed.com/jessicahall2/beauty-items-wizard-cast-spell-on-an,0.0
https://www.buzzfeed.com/abbykass/products-help-save-time-running-late,0.0
https://www.buzzfeed.com/negestikaudo/makeup-products-under-25-reviewers-swear-by,0.0
https://www.buzzfeed.com/rachelleyang1/beauty-products-that-solve-problems,0.0
https://www.cbsnews.com/essentials/how-to-watch-the-houston-texans-vs-carolina-panthers-game-2023-10-29/,1.0
https://www.cbsnews.com/essentials/how-to-watch-the-baltimore-ravens-vs-arizona-cardinals-game-2023-10-29/,1.0
https://www.cbsnews.com/essentials/how-to-watch-the-cincinnati-bengals-vs-san-francisco-49ers-game-2023-10-29/,1.0
https://www.cbsnews.com/essentials/how-to-watch-the-philadelphia-eagles-vs-washington-commanders-game-2023-10-29/,1.0
https://www.cbsnews.com/essentials/how-to-watch-the-kansas-city-chiefs-vs-denver-broncos-game-2023-10-29/,-0.3333333333333333
https://www.cbsnews.com/essentials/how-to-watch-the-cleveland-browns-vs-seattle-seahawks-game-2023-10-29/,1.0
https://www.cbsnews.com/essentials/how-to-watch-the-minnesota-vikings-vs-green-bay-packers-game-2023-10-29/,1.0
https://www.cbsnews.com/essentials/how-to-watch-the-atlanta-falcons-vs-tennessee-titans-game-2023-10-29/,1.0
https://www.cbsnews.com/essentials/how-to-watch-the-jacksonville-jaguars-vs-pittsburgh-steelers-game-2023-10-29/,1.0
https://www.cbsnews.com/essentials/how-to-watch-the-san-francisco-49ers-vs-minnesota-vikings-game-2023-10-23/,1.0
https://www.cbsnews.com/essentials/how-to-watch-the-tampa-bay-buccaneers-vs-buffalo-bills-game-2023-10-26/,1.0
